id,state,district,crop,org_val,pred_val
204,Bihar,MADHUBANI,Barley,1.11889445774506,1.18256842873744
205,Bihar,MADHUBANI,Wheat,1.56872062493076,1.61414340215788
206,Bihar,MADHUBANI,Ragi,0.952546261419871,0.968697810196777
207,Bihar,MADHUBANI,Sugarcane,28.0178553523867,34.4801952930589
208,Bihar,MUNGER,Maize,2.26259849721679,2.48355932529487
209,Bihar,MUNGER,Barley,0.664081632653061,0.336734693877551
210,Bihar,MUNGER,Wheat,1.88248598729427,1.78396314584617
211,Bihar,MUNGER,Rice,1.6757138833537,1.65254895417674
212,Bihar,MUNGER,Sugarcane,61.7986636917139,71.1404482845769
213,Bihar,MUZAFFARPUR,Rice,1.15205196926878,1.16646757957125
214,Bihar,MUZAFFARPUR,Maize,2.37164101106546,2.28078242091683
215,Bihar,MUZAFFARPUR,Barley,1.43088598603296,1.23078452668189
216,Bihar,MUZAFFARPUR,Wheat,2.19203441500014,2.12145508313909
217,Bihar,MUZAFFARPUR,Ragi,0.955668806852305,1.08440312505776
218,Bihar,MUZAFFARPUR,Sugarcane,42.2817381296294,37.8949434826425
219,Bihar,NALANDA,Maize,2.48715553596466,2.30437253482526
220,Bihar,NALANDA,Barley,1.35914896625698,1.31774855184502
221,Bihar,NALANDA,Wheat,2.01043040049237,1.95332310868845
222,Bihar,NALANDA,Rice,1.48049475274671,1.31225256447493
223,Bihar,NALANDA,Sugarcane,37.2607206012378,24.7586206896552
224,Bihar,NAWADA,Maize,2.31885672998967,2.29197385187524
225,Bihar,NAWADA,Barley,0.986064342048305,1.01008725578298
226,Bihar,NAWADA,Wheat,2.01437377971997,1.9621953735177
227,Bihar,NAWADA,Ragi,0.881078429200593,0.913952784788174
228,Bihar,NAWADA,Sugarcane,37.8959807894828,-157.891335240048
229,Bihar,NAWADA,Rice,1.71008508071151,1.70462695961291
230,Bihar,NAWADA,Jowar,1.27773746587886,1.49486887115165
231,Bihar,NAWADA,Groundnut,0.883716987107379,0.807581128627221
232,Bihar,PASHCHIM CHAMPARAN,Rice,1.61676766695182,1.64201827596111
233,Bihar,PASHCHIM CHAMPARAN,Maize,2.64328834449586,2.56080084629704
234,Bihar,PASHCHIM CHAMPARAN,Barley,1.38251482946712,1.42758518791038
235,Bihar,PASHCHIM CHAMPARAN,Wheat,2.32461989641695,2.38058101262544
236,Bihar,PASHCHIM CHAMPARAN,Sugarcane,46.8789948939924,46.1450859530136
237,Bihar,PATNA,Rice,1.69847310346353,1.58374047231855
238,Bihar,PATNA,Maize,2.53801430600647,2.5221654313042
239,Bihar,PATNA,Barley,1.47090575210865,1.02107750404915
240,Bihar,PATNA,Wheat,2.58741756359758,2.55674725154673
241,Bihar,PATNA,Sugarcane,36.8732220140066,34.7292943133194
242,Bihar,PATNA,Jowar,1.54607224691494,2.07248157248157
243,Bihar,PATNA,Bajra,1.05258663254992,1.06606549683599
244,Bihar,PURBI CHAMPARAN,Rice,1.2564849864246,1.25391587695659
245,Bihar,PURBI CHAMPARAN,Jute,7.04095687861922,4.66905681191396
246,Bihar,PURBI CHAMPARAN,Maize,2.5909773776889,2.48705049015977
247,Bihar,PURBI CHAMPARAN,Barley,1.17961823089321,1.14876425683066
248,Bihar,PURBI CHAMPARAN,Wheat,2.03379926857883,2.00490274704517
249,Bihar,PURBI CHAMPARAN,Ragi,1.07258791448671,1.06350856790768
250,Bihar,PURBI CHAMPARAN,Sugarcane,47.32389445133,52.1989992142528
251,Bihar,PURNIA,Rice,1.48373138591202,1.57164249792988
252,Bihar,PURNIA,Jute,8.68293202101846,8.42655901184496
253,Bihar,PURNIA,Maize,2.63204385896458,2.6836188087034
254,Bihar,PURNIA,Wheat,1.71160881913382,1.719874522645
255,Bihar,PURNIA,Sugarcane,44.1672622772757,40.4527919397826
